BlockSize_m,VoxelSize_m,LayerType,Clear,IndexX,IndexY,IndexZ,CenterX,CenterY,CenterZ,ColorR,ColorG,ColorB,ColorA
0.2,0.025,2,0,7,-2,0,1.4375,-0.3375,0.0125,0.584314,0.541176,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3375,0.0375,0.580392,0.533333,0.545098,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3375,0.0625,0.588235,0.541176,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3375,0.0875,0.580392,0.537255,0.552941,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3375,0.1125,0.584314,0.54902,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3375,0.1375,0.6,0.560784,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3125,0.0125,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3125,0.0375,0.588235,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3125,0.0625,0.580392,0.537255,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3125,0.0875,0.596078,0.552941,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3125,0.1125,0.592157,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.3125,0.1375,0.6,0.552941,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2875,0.0125,0.592157,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2875,0.0375,0.576471,0.529412,0.545098,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2875,0.0625,0.560784,0.517647,0.529412,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2875,0.0875,0.592157,0.545098,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2875,0.1125,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2875,0.1375,0.603922,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2625,0.0125,0.588235,0.541176,0.545098,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2625,0.0375,0.466667,0.447059,0.435294,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2625,0.0625,0.231373,0.298039,0.278431,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2625,0.0875,0.552941,0.521569,0.521569,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2375,0.0125,0.537255,0.521569,0.494118,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2375,0.0375,0.360784,0.415686,0.32549,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2375,0.0625,0.188235,0.317647,0.223529,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2375,0.0875,0.54902,0.529412,0.513726,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2125,0.0125,0.415686,0.462745,0.360784,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2125,0.0375,0.290196,0.415686,0.25098,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2125,0.0625,0.34902,0.498039,0.333333,1
0.2,0.025,2,0,7,-2,0,1.4375,-0.2125,0.0875,0.482353,0.509804,0.45098,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.0125,0.584314,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.0375,0.588235,0.54902,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.0625,0.580392,0.541176,0.552941,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.0875,0.584314,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.1125,0.580392,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.1375,0.592157,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.1625,0.568627,0.541176,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3875,0.1875,0.572549,0.545098,0.552941,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.0125,0.584314,0.541176,0.552941,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.0375,0.572549,0.529412,0.541176,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.0625,0.576471,0.533333,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.0875,0.576471,0.533333,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.1125,0.584314,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.1375,0.592157,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.1625,0.588235,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3625,0.1875,0.572549,0.545098,0.552941,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.0125,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.0375,0.584314,0.541176,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.0625,0.588235,0.541176,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.0875,0.588235,0.541176,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.1125,0.588235,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.1375,0.596078,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.1625,0.596078,0.560784,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3375,0.1875,0.588235,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.0125,0.6,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.0375,0.592157,0.545098,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.0625,0.580392,0.533333,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.0875,0.588235,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.1125,0.603922,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.1375,0.603922,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.1625,0.592157,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.3125,0.1875,0.6,0.560784,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.0125,0.584314,0.533333,0.533333,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.0375,0.564706,0.529412,0.533333,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.0625,0.517647,0.486275,0.498039,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.0875,0.588235,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.1125,0.603922,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.1375,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.1625,0.592157,0.545098,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2875,0.1875,0.6,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2625,0.0125,0.615686,0.564706,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2625,0.0375,0.462745,0.462745,0.427451,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2625,0.0625,0.196078,0.305882,0.262745,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2625,0.0875,0.545098,0.509804,0.513726,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2625,0.1125,0.596078,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2625,0.1375,0.596078,0.54902,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2625,0.1875,0.603922,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2375,0.0125,0.505882,0.509804,0.454902,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2375,0.0375,0.34902,0.407843,0.313726,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2375,0.0625,0.215686,0.356863,0.239216,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2375,0.0875,0.52549,0.517647,0.490196,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2375,0.1125,0.603922,0.564706,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2375,0.1375,0.607843,0.556863,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2375,0.1875,0.6,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2125,0.0125,0.419608,0.478431,0.372549,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2125,0.0375,0.32549,0.447059,0.286275,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2125,0.0625,0.368627,0.517647,0.352941,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2125,0.0875,0.47451,0.521569,0.447059,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2125,0.1125,0.603922,0.560784,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4625,-0.2125,0.1375,0.603922,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3875,0.0875,0.603922,0.560784,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3875,0.1125,0.584314,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3875,0.1375,0.588235,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3875,0.1625,0.580392,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3875,0.1875,0.572549,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.0125,0.607843,0.564706,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.0375,0.611765,0.564706,0.580392,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.0625,0.607843,0.564706,0.576471,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.0875,0.584314,0.541176,0.552941,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.1125,0.584314,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.1375,0.588235,0.54902,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.1625,0.588235,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3625,0.1875,0.580392,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.0125,0.6,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.0375,0.611765,0.564706,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.0625,0.596078,0.552941,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.0875,0.584314,0.545098,0.552941,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.1125,0.588235,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.1375,0.607843,0.560784,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.1625,0.592157,0.556863,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3375,0.1875,0.588235,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.0125,0.607843,0.560784,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.0375,0.584314,0.54902,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.0625,0.560784,0.521569,0.529412,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.0875,0.576471,0.537255,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.1125,0.603922,0.560784,0.576471,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.1375,0.611765,0.564706,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.1625,0.592157,0.54902,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.3125,0.1875,0.592157,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.0125,0.615686,0.564706,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.0375,0.568627,0.533333,0.537255,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.0625,0.607843,0.552941,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.0875,0.576471,0.533333,0.545098,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.1125,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.1375,0.607843,0.564706,0.572549,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.1625,0.596078,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2875,0.1875,0.596078,0.54902,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2625,0.0625,0.541176,0.509804,0.517647,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2625,0.0875,0.54902,0.517647,0.517647,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2625,0.1125,0.596078,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2625,0.1375,0.596078,0.54902,0.556863,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2625,0.1625,0.607843,0.564706,0.576471,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2625,0.1875,0.6,0.552941,0.568627,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2375,0.0875,0.501961,0.505882,0.466667,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2375,0.1125,0.603922,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2375,0.1375,0.603922,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2375,0.1625,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2375,0.1875,0.6,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2125,0.0375,0.490196,0.509804,0.427451,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2125,0.0875,0.462745,0.513726,0.435294,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2125,0.1125,0.592157,0.552941,0.54902,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2125,0.1375,0.607843,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2125,0.1625,0.584314,0.537255,0.545098,1
0.2,0.025,2,0,7,-2,0,1.4875,-0.2125,0.1875,0.615686,0.560784,0.568627,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3875,0.0125,0.603922,0.560784,0.572549,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3875,0.0625,0.6,0.564706,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3875,0.0875,0.6,0.560784,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3875,0.1125,0.588235,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3875,0.1375,0.588235,0.54902,0.556863,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3875,0.1625,0.588235,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3875,0.1875,0.568627,0.541176,0.54902,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.0125,0.596078,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.0375,0.607843,0.564706,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.0625,0.607843,0.560784,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.0875,0.607843,0.564706,0.580392,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.1125,0.584314,0.545098,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.1375,0.588235,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.1625,0.6,0.564706,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3625,0.1875,0.580392,0.545098,0.556863,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.0125,0.592157,0.556863,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.0375,0.619608,0.572549,0.584314,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.0625,0.619608,0.572549,0.588235,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.0875,0.607843,0.560784,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.1125,0.580392,0.537255,0.552941,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.1375,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.1625,0.596078,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3375,0.1875,0.592157,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.0125,0.6,0.560784,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.0375,0.615686,0.564706,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.0625,0.607843,0.556863,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.0875,0.611765,0.560784,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.1125,0.607843,0.560784,0.572549,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.1375,0.611765,0.564706,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.1625,0.592157,0.552941,0.568627,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.3125,0.1875,0.588235,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.0125,0.580392,0.545098,0.545098,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.0375,0.6,0.545098,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.0625,0.611765,0.560784,0.576471,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.0875,0.556863,0.521569,0.521569,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.1125,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.1375,0.596078,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.1625,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2875,0.1875,0.596078,0.54902,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2625,0.0625,0.462745,0.478431,0.470588,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2625,0.0875,0.552941,0.52549,0.521569,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2625,0.1125,0.603922,0.560784,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2625,0.1375,0.592157,0.545098,0.552941,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2625,0.1625,0.6,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2625,0.1875,0.603922,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2375,0.0875,0.498039,0.498039,0.462745,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2375,0.1125,0.588235,0.552941,0.54902,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2375,0.1375,0.611765,0.560784,0.568627,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2375,0.1625,0.607843,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2375,0.1875,0.6,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2125,0.0375,0.556863,0.537255,0.517647,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2125,0.0875,0.482353,0.494118,0.435294,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2125,0.1125,0.588235,0.54902,0.54902,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2125,0.1375,0.607843,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2125,0.1625,0.588235,0.533333,0.541176,1
0.2,0.025,2,0,7,-2,0,1.5125,-0.2125,0.1875,0.611765,0.560784,0.568627,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.3625,0.1875,0.580392,0.541176,0.556863,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.3125,0.1125,0.615686,0.568627,0.580392,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.3125,0.1625,0.431373,0.4,0.392157,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.3125,0.1875,0.588235,0.552941,0.568627,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2875,0.1125,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2875,0.1375,0.6,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2875,0.1625,0.603922,0.556863,0.572549,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2875,0.1875,0.592157,0.545098,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2625,0.1125,0.592157,0.552941,0.54902,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2625,0.1375,0.603922,0.556863,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2625,0.1625,0.6,0.552941,0.560784,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2625,0.1875,0.607843,0.560784,0.572549,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2375,0.1125,0.564706,0.545098,0.533333,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2375,0.1375,0.619608,0.560784,0.552941,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2375,0.1625,0.607843,0.552941,0.564706,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2375,0.1875,0.607843,0.556863,0.568627,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2125,0.1125,0.584314,0.54902,0.545098,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2125,0.1375,0.611765,0.556863,0.568627,1
0.2,0.025,2,0,7,-2,0,1.5375,-0.2125,0.1625,0.588235,0.533333,0.545098,1
