BlockSize_m,VoxelSize_m,LayerType,Clear,IndexX,IndexY,IndexZ,CenterX,CenterY,CenterZ,ColorR,ColorG,ColorB,ColorA
0.2,0.025,2,0,23,-12,-6,4.6125,-2.3125,-1.1875,0.498039,0.498039,0.498039,1
0.2,0.025,2,0,23,-12,-6,4.6125,-2.3125,-1.0375,0.498039,0.498039,0.498039,1
0.2,0.025,2,0,23,-12,-6,4.6125,-2.3125,-1.0125,0.560784,0.588235,0.541176,1
0.2,0.025,2,0,23,-12,-6,4.6125,-2.2875,-1.0375,0.498039,0.498039,0.498039,1
0.2,0.025,2,0,23,-12,-6,4.6125,-2.2875,-1.0125,0.529412,0.552941,0.505882,1
0.2,0.025,2,0,23,-12,-6,4.6125,-2.2625,-1.0125,0.498039,0.498039,0.498039,1
0.2,0.025,2,0,23,-12,-6,4.6125,-2.2375,-1.0125,0.498039,0.498039,0.498039,1
0.2,0.025,2,0,23,-12,-6,4.6125,-2.2125,-1.0125,0.498039,0.498039,0.498039,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.5875,0.2125,0.513726,0.533333,0.537255,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.5875,0.2375,0.509804,0.529412,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.5875,0.3625,0.494118,0.529412,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.5625,0.2125,0.521569,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.5625,0.2375,0.498039,0.513726,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.5375,0.2125,0.517647,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.5125,0.2125,0.505882,0.501961,0.513726,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.4875,0.2125,0.501961,0.498039,0.509804,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.4875,0.2375,0.509804,0.513726,0.52549,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.4625,0.2125,0.509804,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6625,-0.4125,0.2125,0.490196,0.478431,0.490196,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.2125,0.509804,0.529412,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.2375,0.498039,0.513726,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.2625,0.505882,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.2875,0.501961,0.52549,0.537255,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.3125,0.478431,0.501961,0.509804,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.3375,0.482353,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.3625,0.490196,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5875,0.3875,0.486275,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.2125,0.533333,0.541176,0.54902,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.2375,0.494118,0.509804,0.513726,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.2625,0.486275,0.505882,0.505882,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.2875,0.478431,0.494118,0.505882,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.3125,0.478431,0.505882,0.513726,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.3375,0.498039,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.3625,0.498039,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5625,0.3875,0.478431,0.513726,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.2125,0.517647,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.2375,0.501961,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.2625,0.494118,0.509804,0.513726,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.2875,0.490196,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.3125,0.494118,0.509804,0.521569,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.3375,0.513726,0.533333,0.541176,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.3625,0.490196,0.513726,0.52549,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5375,0.3875,0.490196,0.513726,0.52549,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.2125,0.509804,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.2375,0.501961,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.2625,0.505882,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.2875,0.509804,0.517647,0.52549,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.3125,0.513726,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.3375,0.529412,0.545098,0.556863,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.3625,0.509804,0.52549,0.537255,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.5125,0.3875,0.494118,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.2125,0.505882,0.501961,0.513726,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.2375,0.505882,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.2625,0.509804,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.2875,0.517647,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.3125,0.533333,0.541176,0.54902,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.3375,0.533333,0.54902,0.552941,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.3625,0.517647,0.533333,0.541176,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4875,0.3875,0.509804,0.529412,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.2125,0.509804,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.2375,0.521569,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.2625,0.52549,0.521569,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.2875,0.541176,0.537255,0.54902,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.3125,0.541176,0.54902,0.556863,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.3375,0.541176,0.54902,0.556863,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.3625,0.521569,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4625,0.3875,0.509804,0.529412,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.2125,0.466667,0.454902,0.466667,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.2375,0.505882,0.498039,0.509804,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.2625,0.517647,0.513726,0.52549,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.2875,0.52549,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.3125,0.541176,0.537255,0.54902,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.3375,0.537255,0.545098,0.552941,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.3625,0.52549,0.533333,0.537255,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4375,0.3875,0.517647,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.2125,0.494118,0.478431,0.486275,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.2375,0.501961,0.490196,0.501961,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.2625,0.517647,0.509804,0.521569,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.2875,0.52549,0.521569,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.3125,0.541176,0.537255,0.54902,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.3375,0.545098,0.541176,0.54902,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.3625,0.52549,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.6875,-0.4125,0.3875,0.521569,0.529412,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.2125,0.517647,0.529412,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.2375,0.501961,0.517647,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.2625,0.498039,0.513726,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.2875,0.494118,0.517647,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.3125,0.478431,0.505882,0.513726,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.3375,0.486275,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.3625,0.494118,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5875,0.3875,0.482353,0.517647,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.2125,0.52549,0.533333,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.2375,0.501961,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.2625,0.486275,0.505882,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.2875,0.478431,0.494118,0.505882,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.3125,0.486275,0.505882,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.3375,0.505882,0.529412,0.541176,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.3625,0.498039,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5625,0.3875,0.482353,0.513726,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.2125,0.513726,0.517647,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.2375,0.494118,0.501961,0.505882,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.2625,0.490196,0.498039,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.2875,0.498039,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.3125,0.494118,0.509804,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.3375,0.517647,0.533333,0.545098,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.3625,0.494118,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5375,0.3875,0.490196,0.517647,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.2125,0.509804,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.2375,0.490196,0.498039,0.505882,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.2625,0.498039,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.2875,0.505882,0.513726,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.3125,0.513726,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.3375,0.533333,0.552941,0.564706,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.3625,0.517647,0.533333,0.54902,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.5125,0.3875,0.498039,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.2125,0.509804,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.2375,0.509804,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.2625,0.521569,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.2875,0.521569,0.529412,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.3125,0.537255,0.545098,0.552941,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.3375,0.545098,0.552941,0.556863,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.3625,0.513726,0.529412,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4875,0.3875,0.509804,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.2125,0.505882,0.501961,0.513726,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.2375,0.517647,0.513726,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.2625,0.521569,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.2875,0.533333,0.533333,0.541176,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.3125,0.533333,0.537255,0.545098,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.3375,0.545098,0.552941,0.556863,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.3625,0.52549,0.533333,0.541176,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4625,0.3875,0.513726,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.2125,0.470588,0.462745,0.470588,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.2375,0.505882,0.494118,0.505882,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.2625,0.513726,0.509804,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.2875,0.521569,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.3125,0.533333,0.533333,0.541176,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.3375,0.541176,0.545098,0.552941,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.3625,0.529412,0.52549,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4375,0.3875,0.521569,0.529412,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.2125,0.498039,0.470588,0.478431,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.2375,0.498039,0.490196,0.501961,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.2625,0.517647,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.2875,0.521569,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.3125,0.529412,0.52549,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.3375,0.537255,0.537255,0.545098,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.3625,0.533333,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7125,-0.4125,0.3875,0.52549,0.529412,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.2125,0.513726,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.2375,0.498039,0.509804,0.513726,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.2625,0.490196,0.505882,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.2875,0.486275,0.505882,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.3125,0.482353,0.501961,0.513726,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.3375,0.494118,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.3625,0.498039,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5875,0.3875,0.482353,0.517647,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.2125,0.517647,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.2375,0.509804,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.2625,0.486275,0.501961,0.505882,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.2875,0.482353,0.498039,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.3125,0.490196,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.3375,0.509804,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.3625,0.498039,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5625,0.3875,0.490196,0.517647,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.2125,0.521569,0.521569,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.2375,0.498039,0.505882,0.513726,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.2625,0.494118,0.501961,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.2875,0.494118,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.3125,0.498039,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.3375,0.521569,0.537255,0.54902,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.3625,0.505882,0.521569,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5375,0.3875,0.498039,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.2125,0.513726,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.2375,0.498039,0.498039,0.513726,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.2625,0.501961,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.2875,0.505882,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.3125,0.529412,0.537255,0.545098,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.3375,0.533333,0.552941,0.560784,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.3625,0.52549,0.541176,0.552941,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.5125,0.3875,0.501961,0.521569,0.52549,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.2125,0.498039,0.494118,0.501961,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.2375,0.509804,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.2625,0.521569,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.2875,0.52549,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.3125,0.533333,0.541176,0.54902,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.3375,0.545098,0.552941,0.556863,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.3625,0.521569,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4875,0.3875,0.509804,0.529412,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.2125,0.478431,0.466667,0.478431,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.2375,0.498039,0.494118,0.505882,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.2625,0.513726,0.513726,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.2875,0.52549,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.3125,0.529412,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.3375,0.545098,0.552941,0.560784,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.3625,0.533333,0.541176,0.545098,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4625,0.3875,0.513726,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.2125,0.486275,0.466667,0.47451,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.2375,0.498039,0.490196,0.501961,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.2625,0.513726,0.501961,0.513726,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.2875,0.521569,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.3125,0.529412,0.529412,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.3375,0.541176,0.537255,0.54902,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.3625,0.529412,0.529412,0.541176,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4375,0.3875,0.517647,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.2125,0.509804,0.478431,0.482353,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.2375,0.494118,0.486275,0.498039,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.2625,0.509804,0.498039,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.2875,0.529412,0.517647,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.3125,0.529412,0.521569,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.3375,0.545098,0.541176,0.552941,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.3625,0.537255,0.537255,0.541176,1
0.2,0.025,2,0,8,-3,1,1.7375,-0.4125,0.3875,0.52549,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.2125,0.513726,0.52549,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.2375,0.509804,0.52549,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.2625,0.501961,0.517647,0.521569,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.2875,0.482353,0.498039,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.3125,0.482353,0.501961,0.509804,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.3375,0.494118,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.3625,0.494118,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5875,0.3875,0.494118,0.521569,0.529412,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5625,0.2125,0.521569,0.529412,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5625,0.2375,0.513726,0.521569,0.533333,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5625,0.2625,0.501961,0.509804,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5625,0.2875,0.490196,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5625,0.3125,0.490196,0.505882,0.517647,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5625,0.3375,0.509804,0.52549,0.537255,1
0.2,0.025,2,0,8,-3,1,1.7625,-0.5625,0.3625,0.505882,0.529412,0.537255,1
