BlockSize_m,VoxelSize_m,LayerType,Clear,IndexX,IndexY,IndexZ,CenterX,CenterY,CenterZ,ColorR,ColorG,ColorB,ColorA
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.375,0.643137,0.6,0.611765,1
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.325,0.647059,0.6,0.611765,1
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.275,0.658824,0.603922,0.611765,1
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.225,0.658824,0.592157,0.607843,1
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.175,0.65098,0.588235,0.6,1
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.125,0.635294,0.564706,0.584314,1
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.075,0.513726,0.513726,0.458824,1
0.4,0.05,2,0,3,-1,-1,1.425,-0.025,-0.025,0.486275,0.564706,0.443137,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.375,0.607843,0.588235,0.592157,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.325,0.611765,0.584314,0.584314,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.275,0.611765,0.572549,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.225,0.615686,0.576471,0.580392,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.175,0.584314,0.54902,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.125,0.592157,0.545098,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.075,0.592157,0.545098,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.375,-0.025,0.596078,0.54902,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.375,0.603922,0.584314,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.325,0.603922,0.572549,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.275,0.603922,0.568627,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.225,0.603922,0.556863,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.175,0.592157,0.54902,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.125,0.607843,0.556863,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.075,0.603922,0.556863,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.325,-0.025,0.603922,0.552941,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.375,0.611765,0.584314,0.584314,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.325,0.607843,0.568627,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.275,0.611765,0.568627,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.225,0.619608,0.564706,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.175,0.619608,0.564706,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.125,0.615686,0.560784,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.075,0.607843,0.552941,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.275,-0.025,0.596078,0.541176,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.375,0.603922,0.568627,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.325,0.615686,0.568627,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.275,0.619608,0.564706,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.225,0.615686,0.560784,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.175,0.615686,0.552941,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.125,0.611765,0.545098,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.075,0.6,0.533333,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.225,-0.025,0.592157,0.529412,0.54902,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.375,0.615686,0.576471,0.580392,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.325,0.619608,0.572549,0.580392,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.275,0.623529,0.568627,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.225,0.619608,0.556863,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.175,0.607843,0.545098,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.125,0.607843,0.541176,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.075,0.607843,0.545098,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.175,-0.025,0.592157,0.533333,0.54902,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.375,0.627451,0.584314,0.588235,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.325,0.643137,0.592157,0.6,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.275,0.635294,0.576471,0.596078,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.225,0.627451,0.560784,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.175,0.615686,0.552941,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.125,0.603922,0.541176,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.075,0.584314,0.533333,0.533333,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.125,-0.025,0.321569,0.392157,0.321569,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.375,0.639216,0.592157,0.6,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.325,0.639216,0.584314,0.596078,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.275,0.635294,0.580392,0.592157,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.225,0.635294,0.572549,0.588235,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.175,0.627451,0.564706,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.125,0.619608,0.54902,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.075,0.541176,0.541176,0.482353,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.075,-0.025,0.439216,0.509804,0.380392,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.375,0.643137,0.596078,0.611765,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.325,0.65098,0.596078,0.611765,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.275,0.65098,0.592157,0.607843,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.225,0.654902,0.592157,0.607843,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.175,0.647059,0.584314,0.6,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.125,0.635294,0.568627,0.584314,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.075,0.509804,0.513726,0.454902,1
0.4,0.05,2,0,3,-1,-1,1.475,-0.025,-0.025,0.427451,0.513726,0.388235,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.375,-0.325,0.619608,0.580392,0.584314,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.375,-0.275,0.611765,0.576471,0.580392,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.375,-0.225,0.6,0.560784,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.375,-0.175,0.592157,0.54902,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.375,-0.125,0.592157,0.545098,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.375,-0.075,0.592157,0.54902,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.375,-0.025,0.6,0.552941,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.325,-0.325,0.603922,0.568627,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.325,-0.275,0.611765,0.564706,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.325,-0.225,0.6,0.552941,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.325,-0.175,0.611765,0.556863,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.325,-0.125,0.603922,0.54902,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.325,-0.075,0.603922,0.552941,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.325,-0.025,0.6,0.545098,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.275,-0.325,0.615686,0.568627,0.576471,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.275,-0.275,0.611765,0.568627,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.275,-0.225,0.603922,0.54902,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.275,-0.175,0.619608,0.564706,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.275,-0.125,0.607843,0.552941,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.275,-0.075,0.6,0.541176,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.275,-0.025,0.592157,0.533333,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.225,-0.325,0.607843,0.564706,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.225,-0.175,0.611765,0.552941,0.564706,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.225,-0.125,0.611765,0.545098,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.225,-0.075,0.6,0.533333,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.225,-0.025,0.6,0.537255,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.175,-0.325,0.623529,0.568627,0.580392,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.175,-0.175,0.611765,0.545098,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.175,-0.125,0.611765,0.545098,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.175,-0.075,0.603922,0.537255,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.175,-0.025,0.576471,0.529412,0.537255,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.125,-0.325,0.635294,0.580392,0.588235,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.125,-0.275,0.627451,0.568627,0.588235,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.125,-0.175,0.623529,0.552941,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.125,-0.125,0.607843,0.541176,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.125,-0.075,0.576471,0.52549,0.52549,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.125,-0.025,0.298039,0.364706,0.278431,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.075,-0.325,0.635294,0.576471,0.592157,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.075,-0.225,0.670588,0.592157,0.592157,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.075,-0.175,0.639216,0.572549,0.584314,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.075,-0.125,0.619608,0.54902,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.075,-0.075,0.537255,0.541176,0.47451,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.075,-0.025,0.384314,0.458824,0.333333,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.025,-0.325,0.772549,0.686275,0.643137,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.025,-0.225,0.670588,0.6,0.607843,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.025,-0.175,0.658824,0.588235,0.603922,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.025,-0.125,0.639216,0.572549,0.584314,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.025,-0.075,0.494118,0.505882,0.443137,1
0.4,0.05,2,0,3,-1,-1,1.525,-0.025,-0.025,0.372549,0.458824,0.333333,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.375,-0.175,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.375,-0.075,0.592157,0.545098,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.375,-0.025,0.603922,0.556863,0.572549,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.325,-0.175,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.325,-0.075,0.533333,0.494118,0.470588,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.325,-0.025,0.521569,0.482353,0.462745,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.275,-0.175,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.275,-0.125,0.615686,0.556863,0.568627,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.275,-0.075,0.596078,0.541176,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.275,-0.025,0.588235,0.533333,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.225,-0.175,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.225,-0.075,0.6,0.533333,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.225,-0.025,0.596078,0.529412,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.175,-0.175,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.175,-0.125,0.6,0.537255,0.556863,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.175,-0.075,0.6,0.533333,0.54902,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.175,-0.025,0.529412,0.486275,0.494118,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.125,-0.125,0.603922,0.541176,0.552941,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.125,-0.075,0.576471,0.529412,0.52549,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.125,-0.025,0.384314,0.439216,0.345098,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.075,-0.175,0.611765,0.54902,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.075,-0.125,0.619608,0.556863,0.560784,1
0.4,0.05,2,0,3,-1,-1,1.575,-0.025,-0.125,0.65098,0.580392,0.592157,1
0.4,0.05,2,0,10,-2,-2,4.025,-0.575,-0.775,0.627451,0.529412,0.431373,1
0.4,0.05,2,0,10,-2,-2,4.075,-0.625,-0.775,0.6,0.537255,0.454902,1
0.4,0.05,2,0,10,-2,-2,4.075,-0.525,-0.775,0.392157,0.364706,0.317647,1
0.4,0.05,2,0,10,-2,-2,4.125,-0.675,-0.775,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,10,-2,-2,4.125,-0.625,-0.775,0.713726,0.588235,0.47451,1
0.4,0.05,2,0,10,-2,-2,4.125,-0.575,-0.775,0.517647,0.494118,0.431373,1
0.4,0.05,2,0,10,-2,-2,4.125,-0.525,-0.775,0.627451,0.529412,0.427451,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.025,0.592157,0.545098,0.560784,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.075,0.596078,0.54902,0.564706,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.125,0.592157,0.545098,0.560784,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.175,0.596078,0.556863,0.568627,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.225,0.592157,0.560784,0.560784,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.275,0.580392,0.54902,0.560784,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.325,0.560784,0.545098,0.54902,1
0.4,0.05,2,0,4,-1,0,1.625,-0.375,0.375,0.537255,0.529412,0.529412,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.025,0.607843,0.552941,0.568627,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.075,0.596078,0.541176,0.560784,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.125,0.596078,0.54902,0.564706,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.175,0.6,0.552941,0.568627,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.225,0.592157,0.552941,0.564706,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.275,0.576471,0.537255,0.552941,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.325,0.54902,0.521569,0.529412,1
0.4,0.05,2,0,4,-1,0,1.625,-0.325,0.375,0.552941,0.533333,0.537255,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.025,0.603922,0.545098,0.564706,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.075,0.596078,0.541176,0.556863,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.125,0.584314,0.529412,0.54902,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.175,0.603922,0.54902,0.568627,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.225,0.588235,0.541176,0.556863,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.275,0.572549,0.533333,0.537255,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.325,0.560784,0.529412,0.541176,1
0.4,0.05,2,0,4,-1,0,1.625,-0.275,0.375,0.580392,0.552941,0.556863,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.025,0.607843,0.541176,0.560784,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.075,0.619608,0.552941,0.572549,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.125,0.603922,0.545098,0.564706,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.175,0.54902,0.501961,0.509804,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.225,0.584314,0.533333,0.54902,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.275,0.580392,0.533333,0.54902,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.325,0.588235,0.54902,0.556863,1
0.4,0.05,2,0,4,-1,0,1.625,-0.225,0.375,0.584314,0.54902,0.552941,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.025,0.592157,0.529412,0.552941,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.075,0.596078,0.529412,0.54902,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.125,0.556863,0.513726,0.513726,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.175,0.580392,0.521569,0.541176,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.225,0.584314,0.537255,0.552941,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.275,0.584314,0.533333,0.54902,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.325,0.576471,0.533333,0.541176,1
0.4,0.05,2,0,4,-1,0,1.625,-0.175,0.375,0.576471,0.541176,0.541176,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.025,0.584314,0.537255,0.537255,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.075,0.603922,0.537255,0.556863,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.125,0.552941,0.533333,0.517647,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.175,0.588235,0.529412,0.545098,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.225,0.6,0.537255,0.537255,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.275,0.580392,0.52549,0.533333,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.325,0.572549,0.529412,0.533333,1
0.4,0.05,2,0,4,-1,0,1.625,-0.125,0.375,0.568627,0.529412,0.533333,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.025,0.47451,0.494118,0.423529,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.075,0.596078,0.545098,0.54902,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.125,0.560784,0.517647,0.513726,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.175,0.580392,0.52549,0.537255,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.225,0.568627,0.505882,0.513726,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.275,0.572549,0.517647,0.52549,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.325,0.564706,0.517647,0.52549,1
0.4,0.05,2,0,4,-1,0,1.625,-0.075,0.375,0.568627,0.52549,0.533333,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.025,0.513726,0.501961,0.462745,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.075,0.572549,0.517647,0.521569,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.125,0.537255,0.498039,0.490196,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.175,0.572549,0.513726,0.513726,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.225,0.568627,0.513726,0.517647,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.275,0.576471,0.521569,0.529412,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.325,0.564706,0.517647,0.52549,1
0.4,0.05,2,0,4,-1,0,1.625,-0.025,0.375,0.54902,0.509804,0.509804,1
0.4,0.05,2,0,4,-1,0,1.675,-0.375,0.075,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,-1,0,1.675,-0.375,0.175,0.427451,0.403922,0.360784,1
0.4,0.05,2,0,4,-1,0,1.675,-0.375,0.225,0.592157,0.556863,0.568627,1
0.4,0.05,2,0,4,-1,0,1.675,-0.375,0.275,0.588235,0.560784,0.568627,1
0.4,0.05,2,0,4,-1,0,1.675,-0.375,0.325,0.560784,0.537255,0.545098,1
0.4,0.05,2,0,4,-1,0,1.675,-0.375,0.375,0.529412,0.513726,0.521569,1
0.4,0.05,2,0,4,-1,0,1.675,-0.325,0.075,0.611765,0.564706,0.580392,1
0.4,0.05,2,0,4,-1,0,1.675,-0.325,0.175,0.513726,0.47451,0.458824,1
0.4,0.05,2,0,4,-1,0,1.675,-0.325,0.225,0.501961,0.462745,0.454902,1
0.4,0.05,2,0,4,-1,0,1.675,-0.325,0.275,0.568627,0.529412,0.541176,1
0.4,0.05,2,0,4,-1,0,1.675,-0.325,0.325,0.552941,0.52549,0.533333,1
0.4,0.05,2,0,4,-1,0,1.675,-0.325,0.375,0.552941,0.533333,0.541176,1
0.4,0.05,2,0,4,-1,0,1.675,-0.275,0.075,0.588235,0.529412,0.54902,1
0.4,0.05,2,0,4,-1,0,1.675,-0.275,0.125,0.576471,0.517647,0.537255,1
0.4,0.05,2,0,4,-1,0,1.675,-0.275,0.175,0.588235,0.537255,0.552941,1
0.4,0.05,2,0,4,-1,0,1.675,-0.275,0.225,0.584314,0.537255,0.552941,1
0.4,0.05,2,0,4,-1,0,1.675,-0.275,0.275,0.556863,0.513726,0.529412,1
0.4,0.05,2,0,4,-1,0,1.675,-0.275,0.325,0.564706,0.52549,0.541176,1
0.4,0.05,2,0,4,-1,0,1.675,-0.275,0.375,0.580392,0.552941,0.560784,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.025,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.075,0.619608,0.552941,0.576471,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.125,0.588235,0.533333,0.552941,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.175,0.592157,0.537255,0.556863,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.225,0.580392,0.521569,0.541176,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.275,0.580392,0.533333,0.54902,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.325,0.588235,0.54902,0.560784,1
0.4,0.05,2,0,4,-1,0,1.675,-0.225,0.375,0.572549,0.541176,0.545098,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.025,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.075,0.603922,0.537255,0.552941,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.125,0.6,0.541176,0.564706,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.175,0.580392,0.521569,0.541176,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.225,0.584314,0.52549,0.545098,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.275,0.580392,0.529412,0.54902,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.325,0.584314,0.537255,0.54902,1
0.4,0.05,2,0,4,-1,0,1.675,-0.175,0.375,0.568627,0.533333,0.533333,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.025,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.075,0.6,0.533333,0.556863,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.125,0.584314,0.517647,0.537255,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.175,0.6,0.533333,0.552941,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.225,0.572549,0.513726,0.529412,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.275,0.576471,0.521569,0.533333,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.325,0.564706,0.521569,0.52549,1
0.4,0.05,2,0,4,-1,0,1.675,-0.125,0.375,0.556863,0.517647,0.517647,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.025,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.075,0.596078,0.529412,0.54902,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.125,0.576471,0.513726,0.52549,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.175,0.588235,0.52549,0.537255,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.225,0.552941,0.498039,0.509804,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.275,0.576471,0.521569,0.529412,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.325,0.568627,0.52549,0.529412,1
0.4,0.05,2,0,4,-1,0,1.675,-0.075,0.375,0.564706,0.521569,0.529412,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.025,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.075,0.584314,0.517647,0.529412,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.125,0.588235,0.521569,0.533333,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.175,0.572549,0.509804,0.521569,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.225,0.545098,0.490196,0.505882,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.275,0.576471,0.521569,0.533333,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.325,0.584314,0.533333,0.517647,1
0.4,0.05,2,0,4,-1,0,1.675,-0.025,0.375,0.54902,0.501961,0.509804,1
0.4,0.05,2,0,4,-1,0,1.725,-0.375,0.325,0.560784,0.529412,0.541176,1
0.4,0.05,2,0,4,-1,0,1.725,-0.375,0.375,0.533333,0.513726,0.521569,1
0.4,0.05,2,0,4,-1,0,1.725,-0.325,0.225,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,-1,0,1.725,-0.325,0.275,0.498039,0.498039,0.498039,1
