BlockSize_m,VoxelSize_m,LayerType,Clear,IndexX,IndexY,IndexZ,CenterX,CenterY,CenterZ,ColorR,ColorG,ColorB,ColorA
0.4,0.05,2,0,4,1,0,1.775,0.775,0.125,0.341176,0.384314,0.368627,1
0.4,0.05,2,0,4,1,0,1.775,0.775,0.175,0.321569,0.364706,0.352941,1
0.4,0.05,2,0,4,1,0,1.775,0.775,0.225,0.341176,0.388235,0.380392,1
0.4,0.05,2,0,4,1,0,1.775,0.775,0.275,0.356863,0.403922,0.396078,1
0.4,0.05,2,0,4,1,0,1.775,0.775,0.325,0.364706,0.415686,0.407843,1
0.4,0.05,2,0,4,1,0,1.775,0.775,0.375,0.376471,0.431373,0.419608,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.025,0.490196,0.47451,0.482353,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.075,0.470588,0.458824,0.466667,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.125,0.458824,0.45098,0.454902,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.175,0.45098,0.443137,0.447059,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.225,0.458824,0.45098,0.454902,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.275,0.45098,0.447059,0.447059,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.325,0.439216,0.439216,0.439216,1
0.4,0.05,2,0,4,1,0,1.825,0.425,0.375,0.443137,0.45098,0.45098,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.025,0.482353,0.470588,0.486275,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.075,0.466667,0.462745,0.470588,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.125,0.45098,0.447059,0.45098,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.175,0.447059,0.443137,0.447059,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.225,0.45098,0.45098,0.45098,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.275,0.447059,0.45098,0.45098,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.325,0.435294,0.443137,0.447059,1
0.4,0.05,2,0,4,1,0,1.825,0.475,0.375,0.427451,0.443137,0.443137,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.025,0.458824,0.454902,0.466667,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.075,0.454902,0.454902,0.462745,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.125,0.45098,0.447059,0.458824,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.175,0.443137,0.443137,0.447059,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.225,0.435294,0.443137,0.447059,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.275,0.415686,0.427451,0.431373,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.325,0.415686,0.431373,0.435294,1
0.4,0.05,2,0,4,1,0,1.825,0.525,0.375,0.415686,0.439216,0.439216,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.025,0.423529,0.427451,0.431373,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.075,0.439216,0.447059,0.45098,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.125,0.447059,0.454902,0.462745,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.175,0.45098,0.462745,0.462745,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.225,0.439216,0.454902,0.454902,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.275,0.4,0.423529,0.423529,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.325,0.396078,0.419608,0.419608,1
0.4,0.05,2,0,4,1,0,1.825,0.575,0.375,0.4,0.435294,0.435294,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.025,0.396078,0.407843,0.403922,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.075,0.4,0.415686,0.419608,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.125,0.411765,0.431373,0.435294,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.175,0.431373,0.45098,0.45098,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.225,0.407843,0.435294,0.435294,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.275,0.392157,0.419608,0.419608,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.325,0.384314,0.419608,0.415686,1
0.4,0.05,2,0,4,1,0,1.825,0.625,0.375,0.403922,0.439216,0.435294,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.025,0.388235,0.407843,0.4,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.075,0.380392,0.407843,0.4,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.125,0.376471,0.403922,0.403922,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.175,0.407843,0.435294,0.435294,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.225,0.384314,0.415686,0.411765,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.275,0.368627,0.403922,0.403922,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.325,0.380392,0.423529,0.419608,1
0.4,0.05,2,0,4,1,0,1.825,0.675,0.375,0.384314,0.427451,0.423529,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.025,0.364706,0.396078,0.384314,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.075,0.356863,0.392157,0.380392,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.125,0.356863,0.396078,0.388235,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.175,0.364706,0.396078,0.396078,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.225,0.360784,0.4,0.392157,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.275,0.372549,0.411765,0.403922,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.325,0.376471,0.423529,0.415686,1
0.4,0.05,2,0,4,1,0,1.825,0.725,0.375,0.380392,0.431373,0.431373,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.025,0.352941,0.388235,0.376471,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.075,0.34902,0.388235,0.372549,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.125,0.341176,0.380392,0.372549,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.175,0.341176,0.380392,0.372549,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.225,0.345098,0.388235,0.384314,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.275,0.360784,0.407843,0.4,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.325,0.376471,0.427451,0.419608,1
0.4,0.05,2,0,4,1,0,1.825,0.775,0.375,0.376471,0.431373,0.423529,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.025,0.490196,0.470588,0.478431,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.075,0.470588,0.45098,0.462745,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.125,0.458824,0.447059,0.45098,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.175,0.45098,0.443137,0.443137,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.225,0.462745,0.45098,0.454902,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.275,0.458824,0.454902,0.447059,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.325,0.443137,0.443137,0.443137,1
0.4,0.05,2,0,4,1,0,1.875,0.425,0.375,0.45098,0.462745,0.458824,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.025,0.486275,0.470588,0.486275,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.075,0.478431,0.470588,0.482353,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.125,0.454902,0.443137,0.45098,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.175,0.45098,0.447059,0.45098,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.225,0.458824,0.458824,0.454902,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.275,0.45098,0.45098,0.447059,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.325,0.439216,0.447059,0.447059,1
0.4,0.05,2,0,4,1,0,1.875,0.475,0.375,0.439216,0.447059,0.447059,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.025,0.462745,0.462745,0.466667,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.075,0.45098,0.447059,0.458824,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.125,0.454902,0.454902,0.462745,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.175,0.439216,0.439216,0.443137,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.225,0.45098,0.45098,0.439216,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.275,0.427451,0.435294,0.439216,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.325,0.431373,0.447059,0.447059,1
0.4,0.05,2,0,4,1,0,1.875,0.525,0.375,0.423529,0.443137,0.443137,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.025,0.431373,0.427451,0.435294,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.075,0.439216,0.447059,0.45098,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.125,0.454902,0.462745,0.466667,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.175,0.447059,0.454902,0.458824,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.225,0.443137,0.45098,0.45098,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.275,0.411765,0.423529,0.423529,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.325,0.403922,0.427451,0.427451,1
0.4,0.05,2,0,4,1,0,1.875,0.575,0.375,0.4,0.427451,0.427451,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.025,0.415686,0.423529,0.419608,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.075,0.415686,0.427451,0.431373,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.125,0.419608,0.435294,0.439216,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.175,0.431373,0.447059,0.45098,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.225,0.435294,0.45098,0.45098,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.275,0.396078,0.423529,0.419608,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.325,0.392157,0.419608,0.419608,1
0.4,0.05,2,0,4,1,0,1.875,0.625,0.375,0.396078,0.435294,0.431373,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.025,0.388235,0.403922,0.4,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.075,0.384314,0.407843,0.411765,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.125,0.388235,0.415686,0.415686,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.175,0.411765,0.439216,0.439216,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.225,0.4,0.423529,0.423529,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.275,0.380392,0.411765,0.411765,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.325,0.384314,0.419608,0.411765,1
0.4,0.05,2,0,4,1,0,1.875,0.675,0.375,0.388235,0.431373,0.427451,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.025,0.372549,0.4,0.392157,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.075,0.380392,0.407843,0.396078,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.125,0.368627,0.4,0.396078,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.175,0.376471,0.411765,0.403922,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.225,0.376471,0.411765,0.4,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.275,0.372549,0.411765,0.4,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.325,0.380392,0.427451,0.419608,1
0.4,0.05,2,0,4,1,0,1.875,0.725,0.375,0.384314,0.431373,0.427451,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.025,0.360784,0.396078,0.380392,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.075,0.360784,0.4,0.384314,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.125,0.356863,0.392157,0.380392,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.175,0.34902,0.388235,0.376471,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.225,0.352941,0.396078,0.388235,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.275,0.368627,0.411765,0.4,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.325,0.372549,0.419608,0.411765,1
0.4,0.05,2,0,4,1,0,1.875,0.775,0.375,0.376471,0.431373,0.419608,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.025,0.486275,0.462745,0.470588,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.075,0.47451,0.454902,0.462745,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.125,0.466667,0.447059,0.454902,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.175,0.45098,0.439216,0.439216,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.225,0.505882,0.466667,0.431373,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.275,0.47451,0.45098,0.439216,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.325,0.454902,0.458824,0.462745,1
0.4,0.05,2,0,4,1,0,1.925,0.425,0.375,0.513726,0.486275,0.458824,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.025,0.505882,0.478431,0.470588,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.075,0.494118,0.466667,0.458824,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.125,0.47451,0.447059,0.443137,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.175,0.45098,0.443137,0.45098,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.225,0.501961,0.466667,0.435294,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.275,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.325,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,1,0,1.925,0.475,0.375,0.552941,0.482353,0.380392,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.025,0.494118,0.470588,0.45098,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.075,0.454902,0.45098,0.45098,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.125,0.435294,0.427451,0.419608,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.175,0.435294,0.435294,0.443137,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.225,0.545098,0.462745,0.364706,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.275,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.325,0.505882,0.454902,0.372549,1
0.4,0.05,2,0,4,1,0,1.925,0.525,0.375,0.478431,0.454902,0.419608,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.025,0.482353,0.447059,0.415686,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.075,0.447059,0.447059,0.443137,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.125,0.454902,0.458824,0.454902,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.175,0.490196,0.454902,0.411765,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.225,0.501961,0.454902,0.392157,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.275,0.419608,0.439216,0.443137,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.325,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,1,0,1.925,0.575,0.375,0.490196,0.454902,0.380392,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.025,0.431373,0.427451,0.407843,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.075,0.427451,0.435294,0.435294,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.125,0.431373,0.447059,0.431373,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.175,0.466667,0.45098,0.415686,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.225,0.478431,0.458824,0.423529,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.275,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.325,0.388235,0.411765,0.411765,1
0.4,0.05,2,0,4,1,0,1.925,0.625,0.375,0.45098,0.443137,0.403922,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.025,0.396078,0.415686,0.396078,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.075,0.403922,0.407843,0.392157,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.125,0.392157,0.415686,0.411765,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.175,0.427451,0.439216,0.431373,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.225,0.45098,0.439216,0.388235,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.275,0.498039,0.498039,0.498039,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.325,0.501961,0.454902,0.352941,1
0.4,0.05,2,0,4,1,0,1.925,0.675,0.375,0.454902,0.443137,0.380392,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.025,0.396078,0.415686,0.4,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.075,0.4,0.415686,0.388235,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.125,0.364706,0.388235,0.384314,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.175,0.4,0.427451,0.427451,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.225,0.498039,0.443137,0.341176,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.275,0.352941,0.388235,0.388235,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.325,0.447059,0.439216,0.388235,1
0.4,0.05,2,0,4,1,0,1.925,0.725,0.375,0.431373,0.427451,0.380392,1
0.4,0.05,2,0,4,1,0,1.925,0.775,0.025,0.427451,0.462745,0.454902,1
0.4,0.05,2,0,4,1,0,1.925,0.775,0.075,0.360784,0.4,0.388235,1
